gene,objective function,constraint
Prc1,6.490749894251955,1
Asf1b,6.490749856999768,1
Kif15,6.490749852413927,1
Clspn,6.490749666345754,1
Hist1h3c,6.490749585578677,1
Cbx5,6.490749550163812,1
Nfkb2,6.490749530294022,1
Dcaf7,6.490749497019768,1
Hectd1,6.490749475586237,1
Idh3g,6.490749467720188,1
Rad51,6.4907494471290414,1
Mpp6,6.490749431400131,1
Mta2,6.490749431034179,1
Uhrf1,6.490749413570512,1
Acly,6.49074939878784,1
Arcn1,6.490749391693278,1
Dcps,6.490749374740533,1
Ipo5,6.490749370242263,1
Mpdu1,6.49074935931276,1
Cops5,6.490749353358554,1
Ppp6c,6.490749353309645,1
Riok3,6.490749336422354,1
Suds3,6.490749327861126,1
Psmg4,6.490749323538023,1
Snrpb2,6.4907493145581,1
Hikeshi,6.4907493134077034,1
Sf3a1,6.490749307313589,1
Zfand5,6.490749305742801,1
Gm10282,6.490749304715017,1
Usp16,6.490749303629831,1
Ap1m1,6.490749295619629,1
Ubn1,6.490749294985131,1
Akna,6.490749286162446,1
Alad,6.490749280185843,1
Hdac2,6.490749279874071,1
Gxylt1,6.4907492631764905,1
Ruvbl2,6.490749253444518,1
Mgat2,6.490749251538548,1
Gtf3a,6.490749245849888,1
Asna1,6.490749236744643,1
Tex261,6.490749232638341,1
Ccnl2,6.490749232193714,1
Cpsf2,6.4907492288201905,1
Spag9,6.490749223920513,1
Tmem9b,6.4907492214175875,1
Gemin7,6.490749214763794,1
Cdk9,6.490749213809534,1
Gusb,6.490749206951499,1
Rapgef6,6.490749201088826,1
Vps13a,6.4907492004685094,1
Slc25a17,6.490749196222202,1
Isca1,6.49074919561568,1
Sart1,6.490749181146537,1
Utp11,6.490749168210948,1
Ssr1,6.490749132585296,1
Zdhhc2,6.490749122623322,1
Cyld,6.49074905840481,1
Ccnb2,6.484190629749813,1
Socs1,6.473918674365939,1
Slc29a1,6.473918646045702,1
Fcf1,6.473918633473403,1
Exosc7,6.47391863323085,1
Kdm1a,6.473918627013707,1
Max,6.473918619800739,1
Pet100,6.4739185798390935,1
Hcfc1r1,6.473918491297656,1
Rpl7,6.444372792264355,1
Cd3e,6.444369413604149,1
Serf2,6.444361404069563,1
Btf3,6.444350332212379,1
Rac2,6.444347615967441,1
Cd3d,6.44432510692625,1
Anxa2,6.444318068845677,1
Hnrnpa2b1,6.444310386141865,1
Rps25,6.4443055708128245,1
Lcp1,6.444299712534424,1
Oaz1,6.44428855073815,1
Atp5g3,6.444279858293569,1
S100a10,6.444274056922708,1
Fxyd5,6.444272757396869,1
mt-Nd4l,6.444254698572729,1
Ly6a,6.444229671789737,1
Rpl36al,6.444213390474754,1
Cox5b,6.444207182429785,1
Rpl23a,6.444206493263601,1
Atp5b,6.444200980861588,1
Nme2,6.44419467236847,1
Psmb8,6.444182830768154,1
Ctla2a,6.431403772381059,1
Sdha,6.429867896353575,1
Nsun2,6.429867761421195,1
Taf1d,6.429867711734579,1
Psmc5,6.4298676226874445,1
Cetn3,6.416905344069116,1
Psph,6.416905331552021,1
Ubr5,6.416905251936013,1
Itsn2,6.416905196614835,1
Svbp,6.4169051861338335,1
Immp1l,6.416905183750851,1
Zfp36,6.362032506765537,1
Tmem59,6.36203237889797,1
Dctn2,6.318428521110681,1
Macf1,6.304745309705331,1
Psmb4,6.295421624690114,1
Higd1a,6.295420569907989,1
Akr1a1,6.295419986846074,1
Ndufb1-ps,6.2954190558932694,1
Micos10,6.295418660718337,1
Smdt1,6.295418645132312,1
Gstp1,6.295417511355568,1
Tln1,6.295416781644753,1
Pebp1,6.2954163851131675,1
Ndufb8,6.295415338797026,1
Fis1,6.295415300466066,1
Srsf7,6.295414346055762,1
Ndufb9,6.295412495103916,1
Cct7,6.295410388305572,1
Atp6v1f,6.295410322752888,1
Arf1,6.295409317728954,1
Sap18,6.295408651452949,1
Mbnl1,6.295407931073591,1
Vdac2,6.295407781990108,1
Ndufb11,6.295406613452654,1
Psmb5,6.295406608363386,1
Sfpq,6.295406318697507,1
Ndufa11,6.295406223656452,1
Mdh1,6.295405472278343,1
Pomp,6.295404578024257,1
Cct5,6.29540391447127,1
mt-Nd4,6.295403828210288,1
Gnb1,6.29540114080055,1
Gm10076,6.295400881160546,1
Tpr,6.2954003971180335,1
Tomm20,6.295399775737341,1
Fus,6.2953996301205555,1
Bsg,6.29539799222968,1
Tkt,6.295397787970483,1
Ssr4,6.295397493437697,1
Uqcr11,6.295395479608966,1
B4galnt1,6.295395310300298,1
Lars2,6.2953942980579845,1
Snrpb,6.295394013647235,1
Eif3i,6.295393677099188,1
Srrm2,6.295392155733675,1
Uqcrb,6.2953900242451635,1
Calr,6.295389523745788,1
Nol7,6.295387740609078,1
Psma3,6.29538654243086,1
Arhgdia,6.295385095550925,1
Ywhae,6.295381818366288,1
Polr1d,6.295377311171115,1
Eif3c,6.295375149383034,1
Cytip,6.295374236789683,1
Gnb2,6.295373708768246,1
Ndufa6,6.295373236181518,1
Gdi2,6.2953730175586475,1
Mrpl52,6.295366657341347,1
Id3,6.294317567805681,1
Nucb1,6.29109835453214,1
Kpna2,6.273469345569293,1
Kmt5a,6.2734690055592,1
Rnaseh2b,6.273468847676775,1
Mob4,6.273468830202546,1
Chtop,6.273468829135315,1
Get4,6.273468827461625,1
Adprh,6.273468814557495,1
Chd7,6.273468767942769,1
Grk2,6.273468766778645,1
Fdx2,6.273468752803939,1
Mif4gd,6.273468732261969,1
Cdk11b,6.273468732256078,1
Eif4g3,6.273468728591744,1
Gps1,6.273468724488008,1
Acap1,6.273468724054183,1
Zfp91,6.273468712230472,1
Got1,6.273468692465394,1
Ranbp2,6.273468692463642,1
Elovl1,6.273468668288139,1
Sec22b,6.273468658140952,1
Dars,6.273468658120551,1
Psmc6,6.273468650293341,1
Creld2,6.273468642693734,1
Cnih1,6.273468628707081,1
Chordc1,6.273468626810462,1
Dnm2,6.273468624315889,1
Kxd1,6.273468614325619,1
Zfand6,6.273468609065729,1
Lrmp,6.273468576243873,1
Sfxn1,6.273468560531622,1
Sptan1,6.273468557406045,1
Rsl24d1,6.27346852975934,1
Pdhb,6.273468524384542,1
Ap1s1,6.27346851777132,1
Tor1aip1,6.273468505288009,1
Hras,6.273468499539048,1
Crlf3,6.273468496143936,1
Zbtb8os,6.27346846779844,1
Mrps23,6.273468464698563,1
Zranb2,6.273468430371543,1
Cops4,6.273468423952284,1
Mapkapk2,6.273468415834137,1
Ptp4a3,6.2734684112375465,1
Slirp,6.273468408201842,1
Gbp7,6.273468388851228,1
1700017B05Rik,6.2734683862067335,1
Bak1,6.273468350487451,1
Zgpat,6.2734682932710335,1
Tapbpl,6.27346828202653,1
Crlf2,6.27325425498395,1
Glipr2,6.263281436254756,1
Fam98b,6.25932028900954,1
Bcl2l11,6.259320259834862,1
Lsm14a,6.259320254929991,1
Rab18,6.259320203215193,1
Gzme,6.257960384316804,1
Tufm,6.255482156452543,1
Ssr3,6.255482060886232,1
Pdia4,6.255482023667211,1
Srp72,6.255482018991699,1
Tomm70a,6.255481940634144,1
Fdps,6.255481923952882,1
Psmd1,6.25548167119461,1
BC031181,6.252114099045931,1
Ifnar1,6.235432769631961,1
Adgre5,6.223253456813739,1
Kif11,6.216182188870291,1
Incenp,6.21618195360133,1
Nusap1,6.216181936558935,1
Hist1h2bj,6.216181709227668,1
Hmgb3,6.2161816575923865,1
Mad2l1,6.216181614605719,1
Aarsd1,6.216181578011935,1
Timm50,6.216181538303662,1
Ncaph2,6.216181533393128,1
Ilf2,6.216181459014669,1
Cmc2,6.21618143313625,1
Pcbd2,6.21618142012252,1
Eftud2,6.216181415457571,1
Hmgcr,6.216181414102072,1
Pbrm1,6.216181399060551,1
Sft2d1,6.216181395598888,1
Me2,6.2161813938275,1
Ppil1,6.216181372742568,1
Casp8ap2,6.216181360409888,1
Usp14,6.216181333667236,1
Hadha,6.216181301141176,1
Snd1,6.216181295318681,1
Trappc6b,6.216181294554413,1
Prim1,6.216181294193914,1
Sf3a2,6.216181293814382,1
Shmt2,6.2161812879035425,1
Smarca4,6.216181286215805,1
R3hdm4,6.21618128212668,1
Lypla1,6.216181277533047,1
Txndc9,6.216181271617147,1
Mia2,6.216181268911821,1
Atf1,6.216181267959191,1
Btbd1,6.216181265495114,1
Rad50,6.216181263492551,1
Nrd1,6.216181262935261,1
Atg3,6.216181258508666,1
Ddx47,6.216181258424354,1
Eed,6.216181255365163,1
Sar1b,6.216181241586576,1
Ago2,6.216181230065344,1
Exosc5,6.216181228483492,1
Csnk2a2,6.216181224306644,1
Rfc4,6.216181222973021,1
Idi1,6.216181222103744,1
Frg1,6.216181221579146,1
Lsm1,6.216181219986993,1
Flii,6.216181218175259,1
Rcc2,6.216181216102937,1
Zdhhc3,6.21618121107696,1
Ddx42,6.216181210444076,1
Nedd4,6.216181209622222,1
Ss18,6.216181208335517,1
Mdp1,6.216181204702305,1
Polr2i,6.216181203037909,1
Naxe,6.216181202268637,1
Ccrl2,6.216181200997391,1
Ppie,6.216181199863738,1
Utp3,6.216181197549994,1
Ppp2r5a,6.216181196809821,1
Tm9sf2,6.2161811936009554,1
Map4k1,6.216181186273728,1
Tmod3,6.21618118525176,1
Atic,6.21618118367072,1
Trappc6a,6.21618118278316,1
Tomm40,6.216181182586396,1
Anapc16,6.216181177729781,1
Eef1e1,6.216181167448607,1
Gm16286,6.216181165255294,1
Fam104a,6.216181162982739,1
Pnpla2,6.216181157824261,1
Rabggtb,6.216181155593563,1
Tacc1,6.216181155326117,1
Zfr,6.216181153969272,1
Med11,6.216181153348047,1
Qars,6.216181152055504,1
Glrx2,6.216181150612248,1
2210016F16Rik,6.216181150039183,1
Naa20,6.216181149393337,1
Cfdp1,6.216181146109544,1
Twistnb,6.2161811397779,1
Spg21,6.216181139454579,1
Ndufaf8,6.216181136965425,1
Cops3,6.2161811369278395,1
Ppp2cb,6.216181136522691,1
Tars,6.216181134082133,1
Timm8a1,6.216181132990512,1
Mrps17,6.216181130839797,1
Nt5c3b,6.216181130271989,1
Blmh,6.216181129516315,1
Uck2,6.216181125507116,1
Mrpl32,6.2161811246645415,1
Cdc34,6.2161811239094895,1
Zcchc17,6.216181122476803,1
Ngdn,6.216181121405421,1
Ythdf2,6.216181121061057,1
Cpsf6,6.216181117959193,1
Mknk2,6.216181117909581,1
Prdx3,6.216181116264913,1
Yipf4,6.216181114507834,1
Aggf1,6.216181113098624,1
Mri1,6.216181112304304,1
B230219D22Rik,6.216181111426965,1
Pdcl3,6.216181110063008,1
Ccnh,6.2161811093430615,1
Aamp,6.216181103147017,1
Phf3,6.216181102798166,1
Churc1,6.21618110068786,1
Gnptab,6.2161811000585185,1
Hacd3,6.216181094605812,1
Cd160,6.216181087316498,1
Pigx,6.216181082677667,1
Api5,6.216181082129152,1
Ldb1,6.2161810816613725,1
Il18r1,6.216181079398134,1
Copa,6.216181071045332,1
Farsb,6.216181070188367,1
Iscu,6.21618106925402,1
Tspan31,6.216181067506269,1
Lyst,6.216181067441848,1
Mrto4,6.216181062241493,1
Ppp4r3b,6.2161810620478155,1
Ramac,6.216181061115474,1
Tmem147,6.216181059108967,1
Rab1a,6.2161810587206805,1
Ddx1,6.216181056343725,1
Arl5a,6.216181051064649,1
Ruvbl1,6.216181049858128,1
Luc7l3,6.216181038401916,1
Purb,6.216181036534148,1
Imp4,6.216181033006997,1
Adsl,6.216181032777569,1
Dhx36,6.216181029489361,1
Malsu1,6.2161810159975435,1
Bccip,6.216181009257371,1
Plaa,6.216181008729936,1
Gtf2a2,6.216181002320978,1
Rnf4,6.216180982038551,1
Chchd7,6.216180977452141,1
Psmc1,6.216180943741335,1
Thap12,6.216180910584789,1
Ppp1r2,6.216180904743637,1
Ifi27l2a,6.197781468100044,1
Zc3h15,6.197133256633978,1
Glrx3,6.197133070172652,1
Dnajc8,6.197132905649288,1
Dcun1d5,6.197132698098286,1
Dnajb11,6.197132504828917,1
Ahsa1,6.197132474655909,1
Sdhd,6.197132466700137,1
Pam16,6.197132405279238,1
Psmb7,6.19713238617531,1
Denr,6.197132344219121,1
Mrpl15,6.197132286122885,1
Glrx5,6.197132263046031,1
Cisd1,6.19713223360268,1
Pcbp2,6.197132168798106,1
Pole4,6.197132156415515,1
Nop56,6.197132155974111,1
Ndufs4,6.197132149229112,1
Eif3g,6.197132124650562,1
Prelid3b,6.197132115075229,1
Hpf1,6.197132106354367,1
Fkbp4,6.197132098703097,1
Sarnp,6.197132093594359,1
Cbx1,6.19713201796893,1
Bclaf1,6.197132004234179,1
Nans,6.197131990028719,1
Bcap31,6.197131957285713,1
Ssna1,6.19713191823746,1
Dnajc19,6.197131912270803,1
Sptssa,6.197131906173699,1
Dazap1,6.197131904087413,1
Rpa3,6.197131849481717,1
Mthfd2,6.197131834060538,1
Gar1,6.197131805447936,1
Nubp1,6.197131782943791,1
Vdac3,6.197131770568174,1
Chchd1,6.197131711327062,1
Got2,6.197131710065012,1
Smc3,6.197131681227971,1
Psmd12,6.197131637012556,1
Cenpx,6.197131626182186,1
Hspa9,6.197131624462022,1
Eif6,6.197131585322344,1
Cdk2ap1,6.1971315838904815,1
Vars,6.197131582528064,1
Rpn1,6.197131478092938,1
Nolc1,6.197131476259789,1
Phb,6.197131472193259,1
Dtymk,6.197131470872622,1
Sae1,6.1971314675531906,1
Suz12,6.1971314649325615,1
Dctpp1,6.1971314422791135,1
Psmd7,6.197131426600379,1
Psmd2,6.197131416911733,1
U2af2,6.197131304704572,1
Pbdc1,6.197131300060376,1
Phf5a,6.197131192965968,1
Sdf2l1,6.197130966566517,1
Mcm5,6.197130924535596,1
Mcm4,6.197130830545847,1
Stip1,6.197130718904776,1
Fabp5,6.197130369498019,1
Tmem30a,6.174071569030047,1
Tuba1a,6.159828986557124,1
Smc1a,6.1598284287236575,1
Arf6,6.159827650479477,1
Xist,6.159827647226197,1
Capza2,6.159827517386752,1
Casp3,6.159827431087079,1
Gltp,6.159827427335861,1
Rab2a,6.159827331279379,1
Hnrnpa0,6.159827256076305,1
Akr1b3,6.159827132310358,1
Ube2d2a,6.159827089424978,1
Txnl1,6.1598270738779295,1
Sms,6.159827072851997,1
Ilk,6.159827013703471,1
Mtdh,6.159826944052396,1
Mrpl23,6.159826852349861,1
Eif3d,6.159826823924939,1
Rab5if,6.159826803229866,1
Tcea1,6.15982671516539,1
Mrps24,6.15982668858684,1
Pdcd5,6.159826683683292,1
Psma6,6.159826635721797,1
Ssb,6.159826605677238,1
Aup1,6.159826597918495,1
Mrfap1,6.159826591754648,1
Lsm8,6.159826558804989,1
Ptbp1,6.159826444216477,1
Cdk1,6.1569758432935435,1
Hist1h3e,6.156975713002684,1
Irf9,6.140311578578919,1
Ddt,6.1257265199218685,1
Psmd14,6.1257264556195645,1
Hsbp1,6.125726327539452,1
Smap2,6.125726181615833,1
Exosc3,6.125726141015711,1
Rilpl2,6.125726119596897,1
Cdc42se1,6.125726048996847,1
Ndufa10,6.12572591757872,1
Polr2e,6.125725913854783,1
1110004F10Rik,6.125725846209427,1
Tmem128,6.125725837863166,1
Mrps15,6.125725793082309,1
Ufc1,6.125725641473039,1
Mrpl36,6.125725565293148,1
Polr2g,6.125725552820203,1
Emc10,6.125725542602528,1
Timm8b,6.125725520996216,1
Ciao2b,6.125725401429149,1
Atxn10,6.125725373993307,1
Abhd17a,6.125725357168603,1
Aimp1,6.125725343739541,1
Coro1b,6.125725113291221,1
Lrrc59,6.123653713148538,1
Psme3,6.123653681315424,1
Nudcd2,6.123653635381377,1
Atp2a2,6.1236536199765315,1
Vma21,6.123653501277988,1
Ywhaq,6.123653476936087,1
Dlgap5,6.098741155400221,1
Nup62,6.0987410043228625,1
Hist1h2ai,6.098740944003756,1
Gm4316,6.098740936465276,1
Ndc80,6.098740921156687,1
Bcl3,6.098740866764544,1
Ep400,6.098740858606368,1
Nde1,6.098740855216278,1
Hmgcs1,6.098740832627836,1
Tdg,6.09874082079991,1
Tmx1,6.098740809159137,1
Pank2,6.098740803414982,1
Lrrc8c,6.098740800963578,1
Ncapg2,6.098740795194114,1
Kif22,6.0987407943446765,1
Drg1,6.098740785916285,1
Golph3,6.098740780414219,1
Tmem248,6.098740778320453,1
Thoc2,6.098740772191018,1
Cep83,6.098740771580111,1
Acbd3,6.098740766716593,1
Tut7,6.098740764974365,1
Smarcd2,6.0987407648660525,1
Klre1,6.085937178030337,1
Bnip2,6.0859370387470815,1
Chic2,6.0859368734361965,1
Cd247,6.085936864464794,1
Impa2,6.085936721799024,1
Dock10,6.085936505881514,1
Sema4d,6.085936355685723,1
Reep4,6.082854371426453,1
Cdc20,6.082854189863621,1
Mogs,6.082854032699697,1
Aars,6.082853968994175,1
Cfap20,6.082853951714672,1
Glg1,6.082853949521931,1
Ncor2,6.082853940704688,1
Psmd9,6.082853929558453,1
Atp6ap1,6.082853923611988,1
Hat1,6.066366243314564,1
Morf4l2,6.06636622037713,1
Dhx15,6.059496500951354,1
Btg3,6.059496397332715,1
Tbrg1,6.059496126925262,1
Ipo7,6.016221018303226,1
Nsfl1c,6.016220887818336,1
Tardbp,6.016220815876975,1
Tfdp1,6.016220764385361,1
Oxct1,6.0162207615511,1
Uchl3,6.016220747006506,1
Eno3,6.016220738233737,1
U2surp,6.016220616233305,1
Naa50,6.0162205803520585,1
Ndufv1,6.016220541633427,1
Ppp2r2a,6.004614452046162,1
Rbm5,6.004614451959204,1
Arih1,6.00461435148588,1
Cnp,6.004614289454307,1
Pip4k2a,6.004114334080787,1
Atox1,5.967443665934094,1
Iqgap1,5.967430719687355,1
Cblb,5.967430631752852,1
Atp6v0c,5.967429301819896,1
Trbc2,5.967428586298563,1
Stat1,5.967426983840786,1
Fam107b,5.967426365795399,1
Ctla4,5.967420523386746,1
Hist1h2ak,5.937815548776012,1
Diaph3,5.937815475444286,1
Aspm,5.937815421476356,1
Ncapg,5.937815380980811,1
Lockd,5.9378153536531935,1
Ncaph,5.937815349986687,1
Ncapd2,5.937815325600226,1
Hmmr,5.937815313504483,1
Ccnb1,5.9378152867701015,1
Hist1h1a,5.937815272305099,1
Hist1h3f,5.937815251354744,1
Gm20628,5.937815176492378,1
Hjurp,5.937815160228132,1
Stag2,5.937815152957693,1
Ppp2r2d,5.937815123941644,1
Tinf2,5.937815119406911,1
Spc25,5.937815076891386,1
Ckap2l,5.937815056343623,1
Kif23,5.9378150319834235,1
Ppp3cb,5.937815028384759,1
Hmgn5,5.937815026234312,1
Paf1,5.937815018912186,1
Esco2,5.937815017308677,1
Safb,5.937815008901127,1
Nup85,5.937815008734673,1
Ppp1r35,5.937815002700696,1
Fmc1,5.937815000243709,1
Ppp5c,5.937814993146009,1
Kif4,5.93781499151171,1
Xdh,5.937814990364734,1
Tubg1,5.937814989400523,1
Bag6,5.937814987109349,1
Csf1,5.937814984370687,1
Rfk,5.937814983748127,1
Cenpm,5.9378149827605275,1
Ncapd3,5.93781498061438,1
Knstrn,5.9378149786471965,1
Eif1ad,5.937814977600778,1
Nrm,5.937814972098449,1
Sharpin,5.937814968407556,1
Cit,5.937814964826312,1
Mrpl27,5.9378149625246195,1
Psmg2,5.937814960375595,1
Pdk3,5.9378149563286975,1
Cdc25b,5.937814951480005,1
Kif20b,5.937814951104566,1
Tmco1,5.937814950703533,1
Necap2,5.937814948993887,1
Mapk3,5.937814948746332,1
Mrpl10,5.937814947336117,1
Dync1h1,5.937814947233385,1
Usp34,5.9378149419768285,1
Mrps25,5.937814941239308,1
Plk1,5.937814939059517,1
Kmt2a,5.8963916588784535,1
Ttc39b,5.896391521342693,1
Fli1,5.890834139334384,1
Rnaset2a,5.883738488883662,1
Hist1h4d,5.8514427795803226,1
Smc4,5.851442286571226,1
Luc7l2,5.8514398612844385,1
Ncor1,5.85143930879535,1
Rab10,5.851438681926751,1
Fzr1,5.835847979942122,1
Coro2a,5.835847702167773,1
Map3k1,5.835847696005396,1
Cldnd1,5.83584766483457,1
Metrnl,5.835847649973442,1
Numa1,5.8358476450809915,1
Rala,5.8358476392592795,1
Cltb,5.835847631261457,1
Ccnt1,5.835847630202201,1
Wapl,5.834090296537896,1
Camk4,5.834090008595531,1
Rrp1,5.823872398580027,1
Eif4b,5.8238723893492015,1
Mrpl51,5.823872308721039,1
Zcrb1,5.82387226649186,1
Rtn3,5.823872254324,1
Rsl1d1,5.823872221277362,1
Pop5,5.823872197248472,1
Ppa1,5.82387219147081,1
Pfdn2,5.823872139751386,1
Hnrnpul2,5.823872135579331,1
Etf1,5.823872114120932,1
Snrpa,5.823872103775568,1
Ddx46,5.823872080368103,1
Srsf6,5.823872055753191,1
Fkbp2,5.823872053816586,1
Rab8a,5.823871931675008,1
Polr2c,5.823871924705566,1
Hdlbp,5.8238718168646715,1
Erp29,5.823871772732336,1
Mtch2,5.823871755327575,1
E2f4,5.82387174778881,1
Tuba4a,5.823871693168858,1
Srsf10,5.823871665468176,1
Polr3k,5.823871645876196,1
Csrp1,5.823871631958586,1
Scaf11,5.823871566799617,1
Nsmce4a,5.823871221038398,1
Smc6,5.823871203542524,1
Tomm34,5.8033901815734765,1
Rnf138,5.787849587330104,1
Huwe1,5.787849498809348,1
Yipf3,5.7878494922846135,1
Fmnl1,5.772494051437891,1
Ndfip2,5.77249382116202,1
Sept9,5.772493439022337,1
Ociad1,5.772493148035698,1
Pld3,5.772493144031624,1
Gldc,5.765979714930472,1
Fcer1g,5.765979286756127,1
Plscr1,5.754942223187731,1
Eif4e2,5.752466354807868,1
Mien1,5.752466279623426,1
Emc6,5.752466263552887,1
Bnip3l,5.752466238019596,1
Plekhj1,5.75246619631589,1
Mrps6,5.752466138660729,1
Acp1,5.752466098331673,1
Ccdc124,5.7524660807704455,1
Tmem234,5.752466025479169,1
Cox16,5.752466012752911,1
Rbm42,5.752466001147163,1
Actr10,5.752465966238917,1
Scp2,5.752465963905346,1
Psmd11,5.752465954215076,1
Serp1,5.7524659307450685,1
Mpc1,5.752465906225007,1
Ppp1r11,5.752465891200245,1
Adss,5.752465883108915,1
Psap,5.752465861177507,1
Etfa,5.752465820623489,1
St13,5.752465808100905,1
Ppp2r1a,5.752465791363074,1
Degs1,5.752465784367602,1
Eif4e,5.7524657419503304,1
Atp6v1g1,5.752465729268817,1
Trappc4,5.752465593650172,1
Pttg1,5.752465570901407,1
Arpc5l,5.7524655384460015,1
Ptpa,5.752465511279821,1
Pfdn1,5.752465464637726,1
Lta4h,5.752465455982467,1
Lamtor5,5.752465212221294,1
Dvl3,5.7496170426878255,1
Areg,5.739906032739167,1
1810058I24Rik,5.712677143668856,1
Mapk1,5.7126771340734335,1
Gatad2a,5.712677082850571,1
Cd164,5.712677078981077,1
Lman2,5.712677043412789,1
Rab11b,5.712677016696218,1
Cyp51,5.712676980161473,1
Nedd9,5.712676976283994,1
Bst2,5.712676881312878,1
Lbr,5.7126767966116025,1
Rab21,5.712676759361781,1
Brd2,5.7126767059438945,1
Pdcd6ip,5.7126766847316786,1
Atp1a1,5.712676591395398,1
Ier3ip1,5.712627823591224,1
CAAA01147332.1,5.712627430556273,1
Fgfr1op2,5.712627300842032,1
Ciapin1,5.712627115689999,1
Eea1,5.71262707335181,1
Fbxo5,5.690809061609731,1
Ccdc34,5.690809038654184,1
Pmf1,5.69080892358502,1
Nxt1,5.69080881947073,1
Hdgfl2,5.6908088033234385,1
Azi2,5.690808792771908,1
Gm43305,5.69080877893512,1
Cops2,5.690808706680651,1
Pola1,5.690808700389448,1
Ddx17,5.69080868627751,1
Elk3,5.690808668583479,1
Nsmce2,5.690808651902053,1
Fnbp1,5.679111111872604,1
AI662270,5.679110986734376,1
Bscl2,5.679110801195655,1
Lasp1,5.67911057264199,1
Plk4,5.674922121225952,1
Cdca4,5.674922017894661,1
Trip11,5.6749219447943515,1
Aaas,5.674921925147152,1
Yif1b,5.674921910879576,1
Atp13a3,5.674921894841883,1
Nup50,5.674921872776296,1
Osgep,5.674921817598745,1
Setd5,5.67492179981443,1
Stat4,5.661959149730444,1
Cbx4,5.641676832968645,1
Ntan1,5.641675979673076,1
Gzmf,5.641221935018082,1
Pdcd6,5.64122133547098,1
Ccdc12,5.641221279314161,1
Gm19585,5.6412208891640185,1
Itgav,5.641220787302607,1
Galnt1,5.621823579044113,1
Prpf4b,5.621823538258986,1
Kdm2b,5.621823411736146,1
Gzmd,5.616166226288776,1
Serpinb9b,5.616166213279207,1
Mt3,5.616164897791701,1
Il10ra,5.601935220696559,1
Fam3c,5.5780803818141935,1
Mxi1,5.578080010836662,1
Mrpl21,5.578079899241207,1
Atf4,5.578079849232776,1
Dock8,5.578079795727578,1
Zbp1,5.570568592819669,1
Itga4,5.538291203280136,1
Nab1,5.538290888820209,1
Slc25a39,5.538290519935284,1
Ccl3,5.529736666066867,1
Sod2,5.513281462190024,1
Mki67,5.489126034504096,1
Rrm1,5.4891219454280575,1
Hist1h1d,5.4891203773171595,1
Hist1h2ab,5.489120370472511,1
Cdca8,5.489120361006717,1
Ccna2,5.48912031898745,1
Rrm2,5.4891193059146115,1
Cenpw,5.489118635586022,1
Eif4g1,5.489118612363285,1
Mlf2,5.48911820353085,1
Cops6,5.489118189018498,1
Rpa2,5.489118004821904,1
Rbm8a,5.489117995407104,1
Mcm3,5.4891177311517305,1
Dnajc2,5.489117688838498,1
Smchd1,5.489117672470389,1
Lsm3,5.4891176078764055,1
Dnmt1,5.489117520452716,1
Spc24,5.489117447985031,1
Traf1,5.471602008176108,1
Sdf2,5.456088291865996,1
Elf1,5.444855107621572,1
Lef1,5.423991085306459,1
Mrps26,5.42017900877299,1
Mndal,5.420178990037769,1
Mrps12,5.42017885925366,1
Arhgap9,5.41025660386264,1
Dap,5.399234139631444,1
Ddx24,5.399233265839224,1
Dennd4a,5.3992322870098475,1
Nup210,5.399075043591101,1
Setx,5.399074988158561,1
Taf12,5.399074977598072,1
Cebpz,5.376903539726804,1
Cyb5b,5.376903400067842,1
Hsd17b10,5.376903246583961,1
Nras,5.362891736991127,1
Add1,5.362891597640177,1
Ptk2b,5.3628915906804195,1
Rhoh,5.3628915509249895,1
Egln1,5.362891436788305,1
H13,5.352437504502906,1
Cpsf3,5.351990613382556,1
Usp39,5.351990589901782,1
Pgd,5.351990589763172,1
Mettl26,5.3519905854026195,1
Ilkap,5.351990577706588,1
Pdcd2,5.351990566305977,1
Idnk,5.3519905658428035,1
Colgalt1,5.351990564011087,1
Capn1,5.351990563511574,1
Kif5b,5.339367374037336,1
Rbm25,5.339367007527038,1
Atxn1,5.336103759697576,1
Stk26,5.336103731172881,1
Ankrd44,5.327880230978637,1
Stk10,5.327880103104867,1
Rbm28,5.327880004427751,1
Wbp2,5.327879971119102,1
Tsg101,5.327879962847388,1
Snrnp200,5.327879954860426,1
Ddx50,5.3278799447307215,1
Mrpl43,5.320725447682689,1
Znrd1,5.320725196482706,1
Fdx1,5.319615977913499,1
Derl1,5.319615918152733,1
