gene,progenitor,constraint
Cyfip2,0.3928625539110286,1
Myo1g,0.3928625464408855,1
Vps4b,0.3928625329581451,1
Zfp207,0.3928625218605939,1
Dnajc3,0.3928625004642407,1
Crlf2,0.3923904058827687,1
Id3,0.391304347826087,1
Socs1,0.3898929231964544,1
Slc29a1,0.389892921000444,1
Kdm1a,0.3898929209149622,1
Fcf1,0.3898929204214165,1
Exosc7,0.3898929203769661,1
Max,0.3898929190402866,1
Pet100,0.3898929154287099,1
Hcfc1r1,0.3898929108073839,1
Cstb,0.3898386158767749,1
Chmp2a,0.3898386110926293,1
Gpsm3,0.3898386034934687,1
Dusp11,0.3897559118632314,1
Stk24,0.3897558914111701,1
Ccng1,0.3897558885432762,1
Srsf5,0.3897558797017731,1
Myo10,0.3897558655860439,1
Tram1,0.389755819466289,1
Dbnl,0.3885509664557425,1
Chd4,0.3885509474716421,1
Anp32a,0.3885509434695324,1
Hnrnpm,0.3885509208642251,1
Psmd13,0.3885509130105693,1
Supt16,0.3885508731261614,1
Ppp1r14b,0.3885508502295793,1
Vdac1,0.3885508497403588,1
Mrpl42,0.3885508020733482,1
Ppm1g,0.3885507576157208,1
Pnn,0.3884740696161237,1
Gtf2b,0.388474062133216,1
Dynll2,0.3884740335373415,1
Smarcc1,0.3884740285993078,1
Rps6ka1,0.3857069321316912,1
Zfp36,0.3843625570486341,1
Tmem59,0.3843625477840579,1
Macf1,0.3816525514623885,1
Dlgap5,0.3808857954196796,1
Nup62,0.380885784682172,1
Hist1h2ai,0.3808857803843772,1
Gm4316,0.3808857798196773,1
Ndc80,0.3808857787041153,1
Bcl3,0.3808857748563353,1
Ep400,0.3808857742086335,1
Nde1,0.3808857739442676,1
Hmgcs1,0.3808857724431394,1
Tdg,0.3808857715689305,1
Tmx1,0.38088577087121,1
Pank2,0.380885770350758,1
Lrrc8c,0.3808857701660549,1
Ncapg2,0.3808857697427174,1
Kif22,0.3808857696700425,1
Drg1,0.3808857690823978,1
Golph3,0.3808857686861405,1
Tmem248,0.3808857685126884,1
Thoc2,0.3808857680641176,1
Cep83,0.3808857680531322,1
Acbd3,0.3808857677127429,1
Smarcd2,0.3808857676120168,1
Tut7,0.3808857676037606,1
Adgre5,0.3794748414125655,1
Dctn2,0.3789168921058118,1
Glipr2,0.3788603044603565,1
Psph,0.378760988469111,1
Cetn3,0.378760988437628,1
Ubr5,0.3787609828449365,1
Itsn2,0.3787609780570956,1
Svbp,0.3787609772043825,1
Immp1l,0.3787609768123602,1
Reep4,0.3786375988375441,1
Cdc20,0.3786375859020677,1
Mogs,0.3786375746046632,1
Aars,0.3786375699714221,1
Cfap20,0.3786375687602725,1
Glg1,0.3786375687056204,1
Ncor2,0.3786375679703662,1
Psmd9,0.3786375671757044,1
Atp6ap1,0.3786375669220714,1
Ptp4a2,0.3769230785366776,1
Fam98b,0.3754538791863144,1
Bcl2l11,0.3754538771818588,1
Lsm14a,0.3754538766616949,1
Rab18,0.3754538728965269,1
Sra1,0.3753777787916305,1
Irf9,0.375,1
Ncf4,0.3728170041825087,1
Dusp4,0.3710278871614519,1
Cenpf,0.3695343293488908,1
Racgap1,0.3695343228532922,1
Aurkb,0.3695343200573721,1
Prc1,0.3695343150156635,1
Kif15,0.3695343107751033,1
Asf1b,0.3695343098620652,1
Clspn,0.3695342946324435,1
Hist1h3c,0.3695342890724468,1
Cbx5,0.3695342856558727,1
Nfkb2,0.3695342834726752,1
Dcaf7,0.3695342806331448,1
Idh3g,0.3695342770714567,1
Hectd1,0.3695342770649253,1
Rad51,0.3695342767900765,1
Mpp6,0.3695342760154972,1
Mta2,0.3695342749387648,1
Uhrf1,0.3695342744333442,1
Acly,0.3695342719088761,1
Arcn1,0.3695342713338522,1
Dcps,0.3695342703713005,1
Ipo5,0.3695342702756893,1
Ppp6c,0.3695342688746031,1
Mpdu1,0.3695342688348243,1
Cops5,0.3695342681817972,1
Suds3,0.3695342675392438,1
Riok3,0.3695342674174386,1
Psmg4,0.3695342658248635,1
Sf3a1,0.3695342656603773,1
Snrpb2,0.3695342656422141,1
Gm10282,0.3695342649348757,1
Hikeshi,0.3695342648245943,1
Ap1m1,0.369534264322325,1
Ubn1,0.3695342643201075,1
Zfand5,0.3695342641739805,1
Usp16,0.3695342640528213,1
Akna,0.369534263720655,1
Alad,0.3695342632479404,1
Hdac2,0.369534262836072,1
Gxylt1,0.3695342618535513,1
Mgat2,0.3695342607008062,1
Gtf3a,0.369534259777482,1
Ruvbl2,0.3695342596795642,1
Asna1,0.3695342595064904,1
Tex261,0.3695342591582606,1
Spag9,0.3695342587278756,1
Ccnl2,0.369534258420979,1
Cpsf2,0.3695342583297099,1
Cdk9,0.3695342578961919,1
Tmem9b,0.3695342577271319,1
Gemin7,0.3695342571150193,1
Rapgef6,0.3695342571033216,1
Gusb,0.3695342559708159,1
Vps13a,0.3695342554990135,1
Isca1,0.3695342553699874,1
Slc25a17,0.3695342552499631,1
Sart1,0.3695342548780593,1
Utp11,0.3695342543345977,1
Zdhhc2,0.3695342508876972,1
Ssr1,0.3695342507990213,1
Cyld,0.3695342455342454,1
Pip4k2a,0.3679528205772636,1
Psmb4,0.3679147843083373,1
Higd1a,0.367914766922615,1
Akr1a1,0.3679146730935322,1
Micos10,0.3679145919787385,1
Ndufb1-ps,0.3679145693836804,1
Smdt1,0.3679145438283152,1
Gstp1,0.3679144561101722,1
Pebp1,0.3679144440845238,1
Tln1,0.3679144347984389,1
Fis1,0.3679143465748059,1
Ndufb8,0.3679142245603709,1
Srsf7,0.36791418144293,1
Ndufb9,0.3679140261967303,1
Atp6v1f,0.3679139551437026,1
Arf1,0.3679139124239038,1
Cct7,0.3679138851388956,1
Mbnl1,0.3679137603874545,1
Sap18,0.367913724572614,1
Sfpq,0.3679136355312233,1
Vdac2,0.367913591552427,1
Ndufb11,0.3679135875826654,1
Psmb5,0.3679135338592407,1
Ndufa11,0.3679134861529674,1
Pomp,0.3679134697798958,1
Cct5,0.3679134015542,1
mt-Nd4,0.3679133831275332,1
Mdh1,0.3679133703910221,1
Gm10076,0.3679131450956691,1
Tpr,0.3679131263265684,1
Fus,0.3679130931880218,1
Gnb1,0.3679130719894131,1
Tomm20,0.3679130628044555,1
Ssr4,0.3679129086874764,1
Bsg,0.367912898052847,1
Tkt,0.3679128575941883,1
Lars2,0.3679127758223336,1
B4galnt1,0.3679126975164619,1
Srrm2,0.3679126150544501,1
Uqcr11,0.367912525714676,1
Eif3i,0.367912511910973,1
Snrpb,0.3679123899380514,1
Calr,0.3679121437647544,1
Uqcrb,0.3679121408076837,1
Nol7,0.3679119696631054,1
Psma3,0.3679118371930535,1
Arhgdia,0.3679117457914334,1
Ywhae,0.3679115210431191,1
Polr1d,0.3679112734860038,1
Ndufa6,0.367911156444531,1
Gdi2,0.3679111558870341,1
Cytip,0.3679110597913552,1
Eif3c,0.3679109900368813,1
Gnb2,0.3679108383810853,1
Mrpl52,0.3679103983363169,1
Sdha,0.3667686325490046,1
Nsun2,0.366768623029983,1
Taf1d,0.3667686192885019,1
Psmc5,0.3667686124806137,1
Kpna2,0.3663688209471985,1
Kmt5a,0.3663687915831201,1
Rnaseh2b,0.3663687798559955,1
Get4,0.3663687790498569,1
Adprh,0.36636877886287,1
Chtop,0.3663687785100804,1
Mob4,0.3663687776836761,1
Chd7,0.366368774303367,1
Grk2,0.3663687728621198,1
Fdx2,0.3663687722302599,1
Zfp91,0.3663687718315921,1
Cdk11b,0.3663687711891031,1
Mif4gd,0.3663687707914698,1
Eif4g3,0.3663687701911926,1
Acap1,0.3663687701442415,1
Gps1,0.3663687700174238,1
Ranbp2,0.3663687680922927,1
Got1,0.3663687679592733,1
Sec22b,0.3663687668546431,1
Elovl1,0.3663687660429696,1
Psmc6,0.3663687658989837,1
Dars,0.3663687657892961,1
Creld2,0.3663687651432915,1
Dnm2,0.3663687645612641,1
Chordc1,0.3663687631731889,1
Cnih1,0.3663687626084409,1
Zfand6,0.3663687620601552,1
Kxd1,0.3663687618357225,1
Lrmp,0.3663687601048226,1
Sfxn1,0.3663687586548332,1
Sptan1,0.3663687577179675,1
Rsl24d1,0.3663687566614915,1
Pdhb,0.3663687558296651,1
Ap1s1,0.3663687557672529,1
Tor1aip1,0.3663687553657672,1
Hras,0.3663687550406598,1
Crlf3,0.3663687541843958,1
Zbtb8os,0.3663687531149063,1
Mrps23,0.3663687519917947,1
Cops4,0.366368748751428,1
Zranb2,0.3663687482900868,1
Mapkapk2,0.3663687480955424,1
Slirp,0.3663687476920101,1
Ptp4a3,0.3663687473860731,1
1700017B05Rik,0.3663687466733235,1
Gbp7,0.3663687465294578,1
Bak1,0.3663687446900043,1
Tapbpl,0.3663687410535636,1
Zgpat,0.3663687400322151,1
Pgls,0.3653676992289659,1
Mrpl33,0.3653672789867127,1
Anxa6,0.3653671137007686,1
Lat,0.3653671127181398,1
Sf3b1,0.3653669123113606,1
Ndufv3,0.3653668835488216,1
S100a13,0.3653668237677367,1
Tle5,0.3653666012214564,1
Tspo,0.3653664478977865,1
Prdx6,0.3653663920638477,1
Atp6v0e,0.3653662023634542,1
Gimap4,0.365366009721214,1
Wdr1,0.3653658240206549,1
Ndufa1,0.3653658099691061,1
Dusp5,0.3653656836060827,1
Emp3,0.3653656549302167,1
Csnk2b,0.3653653880785831,1
Itgb2,0.3653649068273867,1
Lrrc59,0.364910775331604,1
Psme3,0.3649107729517322,1
Nudcd2,0.3649107693336863,1
Atp2a2,0.3649107686827227,1
Vma21,0.3649107599726214,1
Ywhaq,0.3649107572805631,1
Cuta,0.3636810860426032,1
Med28,0.3636810783939625,1
Snx5,0.3636810513321872,1
Sumo1,0.3636810024891106,1
Eif5,0.3636809684863936,1
Kif11,0.3636588189029136,1
Incenp,0.3636587994247792,1
Nusap1,0.3636587978332354,1
Hist1h2bj,0.3636587819122169,1
Hmgb3,0.363658776774993,1
Mad2l1,0.3636587731533565,1
Aarsd1,0.3636587681666426,1
Ncaph2,0.363658767231825,1
Timm50,0.3636587650903365,1
Cmc2,0.3636587601417474,1
Ilf2,0.3636587593062648,1
Hmgcr,0.3636587570469643,1
Pcbd2,0.3636587564241603,1
Eftud2,0.3636587564007476,1
Pbrm1,0.3636587560608423,1
Me2,0.3636587557315469,1
Sft2d1,0.3636587552770649,1
Casp8ap2,0.363658755050256,1
Ppil1,0.3636587542704183,1
Usp14,0.3636587502359475,1
Hadha,0.3636587490609954,1
Prim1,0.3636587485806727,1
Snd1,0.3636587483765973,1
R3hdm4,0.3636587480605991,1
Sf3a2,0.3636587475709562,1
Trappc6b,0.3636587475617485,1
Lypla1,0.3636587473539663,1
Shmt2,0.3636587470409576,1
Atf1,0.3636587466176658,1
Rad50,0.3636587464634621,1
Nrd1,0.3636587460761431,1
Smarca4,0.3636587456427438,1
Atg3,0.3636587455192701,1
Txndc9,0.3636587449409854,1
Ddx47,0.3636587448678008,1
Eed,0.3636587443493519,1
Csnk2a2,0.3636587443444937,1
Flii,0.3636587441708407,1
Btbd1,0.3636587440071152,1
Rfc4,0.3636587437306394,1
Mia2,0.3636587437137081,1
Sar1b,0.3636587435988248,1
Frg1,0.3636587434631915,1
Nedd4,0.3636587426688372,1
Ss18,0.3636587425974548,1
Exosc5,0.3636587425544627,1
Naxe,0.3636587420369314,1
Utp3,0.3636587420257918,1
Ago2,0.3636587419630947,1
Ddx42,0.3636587419178002,1
Lsm1,0.3636587418601225,1
Trappc6a,0.3636587417154991,1
Zdhhc3,0.3636587416525816,1
Polr2i,0.3636587415222195,1
Mdp1,0.3636587411548713,1
Ppp2r5a,0.3636587408444047,1
Atic,0.3636587404243116,1
Map4k1,0.3636587403254281,1
Idi1,0.3636587400181741,1
Ccrl2,0.3636587400092537,1
Rcc2,0.3636587399876503,1
Ppie,0.3636587397493822,1
Tm9sf2,0.3636587393217205,1
Anapc16,0.3636587392139646,1
Tomm40,0.3636587392113858,1
Tmod3,0.3636587390275301,1
Fam104a,0.3636587386524573,1
Ndufaf8,0.363658738522578,1
Eef1e1,0.3636587382787248,1
Qars,0.3636587381328363,1
Pnpla2,0.3636587378281462,1
Tacc1,0.3636587375739076,1
Naa20,0.3636587375525208,1
Zfr,0.3636587374146298,1
Cops3,0.3636587372913258,1
Spg21,0.3636587368133964,1
2210016F16Rik,0.3636587366419785,1
Med11,0.3636587365864378,1
Glrx2,0.363658736522936,1
Ppp2cb,0.363658736379033,1
Gm16286,0.3636587363276986,1
Rabggtb,0.3636587362918989,1
Timm8a1,0.3636587360139416,1
Cfdp1,0.3636587359981974,1
Ngdn,0.3636587358260695,1
Mrps17,0.3636587358260215,1
Cpsf6,0.3636587358108149,1
Tars,0.363658735769819,1
Ythdf2,0.3636587357559251,1
Nt5c3b,0.3636587357002586,1
Twistnb,0.3636587355961313,1
B230219D22Rik,0.3636587354891416,1
Zcchc17,0.363658735321142,1
Yipf4,0.3636587352537461,1
Pdcl3,0.3636587352378839,1
Aamp,0.3636587351938555,1
Uck2,0.3636587351247147,1
Blmh,0.3636587349276175,1
Cdc34,0.3636587346314004,1
Mknk2,0.3636587345609758,1
Ccnh,0.3636587343753785,1
Mrpl32,0.3636587342887291,1
Mri1,0.3636587342566805,1
Prdx3,0.3636587338677216,1
Aggf1,0.3636587337667301,1
Phf3,0.3636587336961413,1
Hacd3,0.363658733511622,1
Gnptab,0.3636587330558478,1
Api5,0.3636587329554572,1
Cd160,0.3636587328910672,1
Churc1,0.3636587327873899,1
Ldb1,0.3636587325204716,1
Copa,0.3636587322679577,1
Pigx,0.3636587320606999,1
Il18r1,0.3636587320025547,1
Farsb,0.3636587316251545,1
Iscu,0.3636587315228919,1
Tspan31,0.3636587313783193,1
Tmem147,0.363658731292501,1
Lyst,0.3636587311510959,1
Rab1a,0.3636587311165283,1
Ddx1,0.3636587306135361,1
Arl5a,0.3636587305103744,1
Ramac,0.3636587305057728,1
Ppp4r3b,0.3636587299842214,1
Mrto4,0.3636587297863806,1
Ruvbl1,0.3636587294140535,1
Imp4,0.3636587290860411,1
Purb,0.3636587287105728,1
Luc7l3,0.363658728701527,1
Dhx36,0.3636587283834435,1
Plaa,0.3636587277988762,1
Malsu1,0.3636587273324881,1
Bccip,0.3636587273318826,1
Adsl,0.363658727308848,1
Gtf2a2,0.3636587270981533,1
Rnf4,0.3636587255738897,1
Chchd7,0.36365872505025,1
Psmc1,0.363658722885175,1
Ppp1r2,0.3636587223901685,1
Thap12,0.3636587193386936,1
Dhx15,0.3628012424893292,1
Btg3,0.3628012351118865,1
Tbrg1,0.3628012137735077,1
Hat1,0.3622007497905655,1
Morf4l2,0.3622007493910809,1
Ifi27l2a,0.361555755414155,1
Fzr1,0.3613637216779544,1
Coro2a,0.3613637018740073,1
Map3k1,0.3613637016308765,1
Cldnd1,0.3613636992637791,1
Metrnl,0.3613636982026063,1
Numa1,0.3613636978040334,1
Rala,0.3613636973349324,1
Cltb,0.3613636968397916,1
Ccnt1,0.3613636966609003,1
Rbm5,0.3612983411073037,1
Ppp2r2a,0.3612983399862189,1
Arih1,0.3612983324844213,1
Cnp,0.361298329123034,1
Wapl,0.3543012490206967,1
Camk4,0.354301227938441,1
BC031181,0.353672306306299,1
Polr2k,0.3530100501342865,1
Ctla2a,0.352880055110165,1
Tomm34,0.3528505718000194,1
Fli1,0.3523035221769704,1
Atox1,0.3521984559715055,1
Iqgap1,0.3521975202928217,1
Cblb,0.3521975080318127,1
Atp6v0c,0.3521974061220728,1
Trbc2,0.3521973554382653,1
Fam107b,0.3521972103607312,1
Stat1,0.3521972099966082,1
Ctla4,0.3521967759537232,1
Nucb1,0.3510011924341328,1
Sdf2,0.3505018284813352,1
Klre1,0.3479799281448973,1
Bnip2,0.3479799166797097,1
Chic2,0.3479799076857121,1
Cd247,0.3479799009382658,1
Impa2,0.3479798929298749,1
Dock10,0.3479798856884433,1
Sema4d,0.3479798688679607,1
Dvl3,0.3478260869565217,1
Ifnar1,0.3471849700215269,1
Gzme,0.3462244486439944,1
Celf2,0.3447946934353419,1
Kmt2a,0.3442333572858779,1
Ttc39b,0.3442333470058027,1
Acin1,0.3419756266389839,1
Srp19,0.341975623704875,1
Hist1h2ak,0.3415339634065233,1
Diaph3,0.3415339576442518,1
Aspm,0.3415339534041606,1
Ncapg,0.3415339502239979,1
Lockd,0.3415339480775923,1
Ncaph,0.3415339477885024,1
Ncapd2,0.341533945875318,1
Hmmr,0.3415339449213314,1
Ccnb1,0.3415339428193345,1
Hist1h1a,0.3415339416855558,1
Hist1h3f,0.3415339400390805,1
Gm20628,0.3415339341563164,1
Hjurp,0.3415339328801086,1
Stag2,0.3415339323042189,1
Ppp2r2d,0.341533930026865,1
Tinf2,0.3415339296723815,1
Spc25,0.3415339263312655,1
Ckap2l,0.3415339247164051,1
Kif23,0.3415339228026895,1
Ppp3cb,0.3415339225209364,1
Hmgn5,0.3415339223542674,1
Paf1,0.3415339217766935,1
Esco2,0.3415339216487041,1
Safb,0.3415339209912861,1
Nup85,0.3415339209765222,1
Ppp1r35,0.341533920500892,1
Fmc1,0.3415339203082914,1
Ppp5c,0.3415339197483482,1
Kif4,0.3415339196223665,1
Xdh,0.3415339195313434,1
Tubg1,0.3415339194561888,1
Bag6,0.3415339192760804,1
Csf1,0.3415339190620715,1
Rfk,0.3415339190131539,1
Cenpm,0.3415339189347169,1
Ncapd3,0.3415339187662302,1
Knstrn,0.3415339186121276,1
Eif1ad,0.3415339185329871,1
Nrm,0.3415339180968022,1
Sharpin,0.341533917809146,1
Cit,0.341533917529833,1
Mrpl27,0.3415339173491887,1
Psmg2,0.3415339171758086,1
Pdk3,0.3415339168580159,1
Cdc25b,0.3415339164722291,1
Kif20b,0.3415339164496498,1
Tmco1,0.3415339164149198,1
Necap2,0.3415339162820731,1
Mapk3,0.34153391626195,1
Mrpl10,0.3415339161519219,1
Dync1h1,0.3415339161431168,1
Usp34,0.3415339157307533,1
Mrps25,0.3415339156714659,1
Plk1,0.3415339155023422,1
Fnbp1,0.3410678658197735,1
AI662270,0.3410678566744168,1
Bscl2,0.3410678429341916,1
Lasp1,0.3410678259491534,1
Cdk1,0.339897991152239,1
Hist1h3e,0.33989797180023,1
Nup210,0.3393698993919198,1
Setx,0.3393698956421343,1
Taf12,0.3393698948691169,1
Galnt1,0.3383578357415386,1
Prpf4b,0.3383578327498081,1
Kdm2b,0.3383578234682173,1
Arhgap9,0.3359974186038176,1
Tufm,0.3343074134128758,1
Ssr3,0.3343074033360986,1
Pdia4,0.3343074010758911,1
Srp72,0.3343073994563457,1
Tomm70a,0.3343073956256616,1
Fdps,0.3343073905772528,1
Psmd1,0.3343073790869002,1
Ipo7,0.3297170327469008,1
Nsfl1c,0.3297170225983789,1
Tardbp,0.3297170198263284,1
Eno3,0.3297170149443821,1
Uchl3,0.3297170145106113,1
Tfdp1,0.3297170145076752,1
Oxct1,0.3297170141075367,1
U2surp,0.3297170048190283,1
Naa50,0.3297170023127239,1
Ndufv1,0.3297169984797771,1
Ccnb2,0.3278558307342686,1
1810058I24Rik,0.3262744932196351,1
Mapk1,0.3262744917691069,1
Gatad2a,0.3262744896636141,1
Cd164,0.3262744893884181,1
Lman2,0.3262744860695237,1
Rab11b,0.326274484339536,1
Nedd9,0.3262744828658304,1
Cyp51,0.3262744808980855,1
Bst2,0.3262744742585918,1
Lbr,0.3262744664432668,1
Rab21,0.3262744623946411,1
Brd2,0.3262744588391097,1
Pdcd6ip,0.3262744560100442,1
Atp1a1,0.3262744518169324,1
Zc3h15,0.3256122824471346,1
Glrx3,0.3256122653410638,1
Dnajc8,0.3256122553984465,1
Dcun1d5,0.3256122428891039,1
Dnajb11,0.3256122346289412,1
Sdhd,0.3256122292101779,1
Ahsa1,0.3256122278843334,1
Denr,0.3256122266337117,1
Pam16,0.3256122262193679,1
Psmb7,0.3256122258097739,1
Mrpl15,0.32561222278494,1
Glrx5,0.3256122185199471,1
Sarnp,0.3256122110721601,1
Eif3g,0.3256122102281937,1
Ndufs4,0.3256122089144788,1
Pcbp2,0.3256122075005374,1
Nop56,0.3256122064210151,1
Fkbp4,0.3256121986786771,1
Bcap31,0.3256121975503671,1
Bclaf1,0.325612196860959,1
Hpf1,0.3256121958144097,1
Cbx1,0.3256121955352692,1
Cisd1,0.3256121948925608,1
Sptssa,0.3256121943298568,1
Pole4,0.3256121924227625,1
Nans,0.3256121917582079,1
Ssna1,0.3256121910398367,1
Prelid3b,0.3256121907639776,1
Dazap1,0.3256121903254318,1
Nubp1,0.3256121897492863,1
Gar1,0.3256121886459664,1
Dnajc19,0.3256121850259358,1
Got2,0.3256121830869014,1
Mthfd2,0.325612182432728,1
Smc3,0.3256121761950626,1
Vars,0.3256121752794101,1
Vdac3,0.3256121723232469,1
Rpa3,0.3256121710712361,1
Psmd12,0.3256121704039045,1
Cdk2ap1,0.3256121672092956,1
Cenpx,0.3256121623231629,1
Chchd1,0.3256121622953445,1
Sae1,0.3256121619683968,1
Suz12,0.3256121616835113,1
Hspa9,0.3256121616099294,1
Psmd7,0.3256121588778072,1
Rpn1,0.3256121544365504,1
Eif6,0.3256121533211178,1
Psmd2,0.3256121524156821,1
Phb,0.3256121520504343,1
U2af2,0.3256121474715529,1
Pbdc1,0.3256121383304036,1
Nolc1,0.3256121374726108,1
Dctpp1,0.3256121354449856,1
Dtymk,0.3256121322486044,1
Phf5a,0.3256121282859798,1
Sdf2l1,0.3256121080365682,1
Stip1,0.3256121044691512,1
Mcm5,0.3256120949540664,1
Mcm4,0.3256120874915086,1
Fabp5,0.3256120545164507,1
Mrps26,0.3249522113103168,1
Mndal,0.3249522095689977,1
Mrps12,0.324952200067108,1
Ddt,0.3247761338155358,1
Psmd14,0.3247761305432707,1
Hsbp1,0.3247761204367846,1
Smap2,0.3247761086266987,1
Exosc3,0.3247761075434512,1
Rilpl2,0.3247761027802938,1
Cdc42se1,0.3247761013026435,1
Polr2e,0.3247760925972126,1
Ndufa10,0.324776089946242,1
Tmem128,0.324776084874858,1
Mrps15,0.3247760843120731,1
1110004F10Rik,0.3247760827261842,1
Ufc1,0.3247760707496564,1
Mrpl36,0.3247760662728466,1
Emc10,0.3247760661364255,1
Polr2g,0.3247760639571661,1
Timm8b,0.3247760622008182,1
Atxn10,0.3247760573594714,1
Ciao2b,0.3247760563116561,1
Abhd17a,0.3247760530710049,1
Aimp1,0.3247760499364063,1
Coro1b,0.324776032240048,1
Fbxo5,0.3242600779133357,1
Ccdc34,0.3242600761216269,1
Pmf1,0.3242600671452162,1
Nxt1,0.3242600590145654,1
Hdgfl2,0.324260057756293,1
Azi2,0.3242600569338085,1
Gm43305,0.3242600558536794,1
Cops2,0.3242600502151077,1
Pola1,0.3242600497184916,1
Ddx17,0.3242600486215076,1
Elk3,0.3242600472387893,1
Nsmce2,0.3242600459396388,1
Tmem30a,0.3230892479214942,1
Nras,0.3222422002524261,1
Add1,0.3222421900020041,1
Ptk2b,0.3222421895587863,1
Rhoh,0.3222421866411871,1
Egln1,0.3222421783163623,1
Plk4,0.3220118694802278,1
Cdca4,0.3220118613961518,1
Trip11,0.322011855669967,1
Aaas,0.322011854128269,1
Yif1b,0.3220118530210371,1
Atp13a3,0.3220118517540126,1
Nup50,0.3220118500285387,1
Osgep,0.3220118457063025,1
Setd5,0.3220118443253035,1
Oga,0.321907256963112,1
Il10ra,0.3196970750167501,1
Rnf138,0.3182913217851472,1
Huwe1,0.3182913148738363,1
Yipf3,0.3182913144875566,1
Zbp1,0.3151257984058344,1
Plscr1,0.3149875971926707,1
Rnaset2a,0.3137417215491862,1
Itgb1bp1,0.3133981778573113,1
Sod2,0.3124157984155614,1
Ccl3,0.3106065674107292,1
Atp2b1,0.310055409327825,1
Areg,0.3081597340555911,1
Cpsf3,0.3078429939849491,1
Pgd,0.3078429927437749,1
Usp39,0.3078429927074452,1
Mettl26,0.3078429924846849,1
Ilkap,0.3078429920103533,1
Idnk,0.3078429915283232,1
Pdcd2,0.3078429914722424,1
Colgalt1,0.3078429914153842,1
Capn1,0.3078429913720548,1
Atxn1,0.30559479244136,1
Stk26,0.3055947907755383,1
Lrp1,0.3055555555555556,1
Eif4b,0.3039067869820576,1
Rrp1,0.3039067858344457,1
Mrpl51,0.3039067843290278,1
Zcrb1,0.3039067834477021,1
Pop5,0.3039067795657446,1
Hnrnpul2,0.3039067771613544,1
Rtn3,0.3039067764994186,1
Rsl1d1,0.3039067764359656,1
Pfdn2,0.3039067756847738,1
Snrpa,0.3039067754215923,1
Fkbp2,0.3039067722446874,1
Etf1,0.3039067721950623,1
Ddx46,0.3039067706876157,1
Polr2c,0.3039067654781334,1
Srsf6,0.3039067627033004,1
Rab8a,0.303906756087774,1
Ppa1,0.3039067536596355,1
Erp29,0.3039067526455228,1
Hdlbp,0.3039067511508811,1
Mtch2,0.30390674687741,1
E2f4,0.303906743675148,1
Tuba4a,0.3039067436600646,1
Polr3k,0.3039067423408911,1
Scaf11,0.3039067386832953,1
Srsf10,0.3039067334310616,1
Csrp1,0.3039067208737777,1
Nsmce4a,0.3039066957891899,1
Smc6,0.3039066905334185,1
Mrpl43,0.3031639818310636,1
Znrd1,0.3031639628540919,1
Eif4e2,0.3030706898610792,1
Mien1,0.3030706864308702,1
Emc6,0.3030706840562608,1
Bnip3l,0.3030706804984303,1
Plekhj1,0.3030706779378053,1
Mrps6,0.3030706725819205,1
Acp1,0.3030706706105388,1
Ccdc124,0.3030706695239004,1
Rbm42,0.3030706666699448,1
Tmem234,0.3030706662658702,1
Cox16,0.3030706650635217,1
Actr10,0.3030706618216739,1
Psmd11,0.3030706612966162,1
Serp1,0.3030706603104432,1
Mpc1,0.3030706588405094,1
Scp2,0.3030706577035203,1
Adss,0.3030706557794008,1
Ppp1r11,0.3030706555627956,1
Ppp2r1a,0.3030706532556966,1
Etfa,0.3030706528960786,1
Psap,0.303070652282628,1
Degs1,0.3030706497097435,1
St13,0.3030706476187812,1
Atp6v1g1,0.3030706453607957,1
Eif4e,0.3030706452877095,1
Pttg1,0.3030706345310645,1
Ptpa,0.3030706320836472,1
Trappc4,0.3030706305975223,1
Arpc5l,0.3030706300400558,1
Pfdn1,0.3030706272039462,1
Lta4h,0.3030706264064368,1
Lamtor5,0.3030706023051282,1
A430005L14Rik,0.3022662449321076,1
Rgs19,0.3022662441295223,1
Abi1,0.3022662436778366,1
Dtl,0.3022662428419547,1
Ift27,0.3022662412480958,1
Eri1,0.3022662402432303,1
Derl2,0.3022662397938253,1
Znhit1,0.3022662389576123,1
Crybg1,0.3022662388449203,1
Cnih4,0.3000180469667255,1
Spag7,0.3000180467474598,1
Fam76b,0.3000180404298015,1
Elf2,0.3000180398346678,1
Sik1,0.3000180386402775,1
Stat4,0.3,1
Prdm1,0.2994791666666667,1
Fmnl1,0.2982193649375567,1
Ndfip2,0.2982193448618642,1
Sept9,0.2982193182044551,1
Ociad1,0.2982192997770825,1
Pld3,0.29821929717628,1
Gldc,0.2979163744825288,1
Fcer1g,0.2979163479835324,1
Gsk3b,0.2978723404255319,1
Tuba1a,0.2970145204839275,1
Smc1a,0.2970144691154681,1
Arf6,0.2970144397565915,1
Xist,0.2970144354607648,1
Capza2,0.2970144266356274,1
Casp3,0.2970144210108531,1
Rab2a,0.297014418148719,1
Gltp,0.2970144164123601,1
Hnrnpa0,0.2970144089504913,1
Akr1b3,0.2970144026049562,1
Ilk,0.2970143981363782,1
Ube2d2a,0.2970143959026979,1
Sms,0.2970143950743314,1
Txnl1,0.2970143928194552,1
Mtdh,0.2970143904471233,1
Mrpl23,0.297014382168415,1
Eif3d,0.2970143799802045,1
Rab5if,0.2970143794624224,1
Tcea1,0.2970143761808145,1
Aup1,0.2970143733475498,1
Mrps24,0.2970143715864504,1
Pdcd5,0.2970143700293449,1
Mrfap1,0.2970143695212807,1
